NameToDisplay,Size,Brand,Marketing Group,Category,Stock(Unit1),SaleRate,MRP,Sale Rate Value,Product,Stock(Unit2),Stock,StockUnit,Unit1,Unit2,Stock Value,IsVirtual,Status,ProdConv1,SellLoose,StockLocation,Rate
Savaliya fashion 01 ,free,Savaliya fashion,GIRLS WEAR,Top-T-Shirt <,1.0,195.0,280.0,195.0,01,1.0,1.0,Pack,Pack,PCS,0.0,False,C,1.0,False,Head Office,0.0
Savaliya fashion 01 ,free,Savaliya fashion,GIRLS WEAR,Top-T-Shirt <,4.0,195.0,280.0,780.0,01,4.0,4.0,Pack,Pack,PCS,0.0,False,C,1.0,False,Head Office,0.0
Savaliya fashion 02 free,free,Savaliya fashion,GIRLS WEAR,Top-T-Shirt <,7.0,195.0,280.0,1365.0,02,7.0,7.0,Pack,Pack,PCS,0.0,False,C,1.0,False,Head Office,0.0
Savaliya fashion 03 ,free,Savaliya fashion,GIRLS WEAR,Top-T-Shirt <,4.0,205.0,290.0,820.0,03,4.0,4.0,Pack,Pack,PCS,0.0,False,C,1.0,False,Head Office,0.0
Savaliya fashion 03 ,free,Savaliya fashion,GIRLS WEAR,Top-T-Shirt <,1.0,205.0,290.0,205.0,03,1.0,1.0,Pack,Pack,PCS,0.0,False,C,1.0,False,Head Office,0.0
Savaliya fashion 04 ,36,Savaliya fashion,GIRLS WEAR,Top-T-shirt-OverSize <,5.0,290.0,410.0,1450.0,04,5.0,5.0,Pack,Pack,PCS,0.0,False,C,1.0,False,Head Office,0.0
Savaliya fashion 04 ,L,Savaliya fashion,GIRLS WEAR,Top-T-shirt-OverSize <,1.0,290.0,410.0,290.0,04,1.0,1.0,Pack,Pack,PCS,0.0,False,C,1.0,False,Head Office,0.0
Savaliya fashion 04 ,free,Savaliya fashion,GIRLS WEAR,Top-T-shirt-OverSize <,9.0,290.0,410.0,2610.0,04,9.0,9.0,Pack,Pack,PCS,0.0,False,C,1.0,False,Head Office,0.0
Scapes 17415 S-38/M-40/L-42/XL-44,XL-44,Scapes,GENTS WEAR,Suit-Full<,1.0,1299.0,1299.0,1299.0,17415,1.0,1.0,Pack,Pack,PCS,0.0,False,C,1.0,False,Head Office,0.0
SE 2346 ,5,Se,BABA KIDS WEAR,IndoWestern<>,1.0,2060.0,2060.0,2060.0,2346,1.0,1.0,Pack,Pack,PCS,0.0,False,C,1.0,False,Head Office,0.0
SE 2346 ,9,Se,BABA KIDS WEAR,IndoWestern<>,1.0,2460.0,2460.0,2460.0,2346,1.0,1.0,Pack,Pack,PCS,0.0,False,C,1.0,False,Head Office,0.0
SE 3248 ,14,Se,BABA KIDS WEAR,Coat-Suit >,1.0,2490.0,2490.0,2490.0,3248,1.0,1.0,Pack,Pack,PCS,0.0,False,C,1.0,False,Head Office,0.0
SE 7456 ,9,Se,BABA KIDS WEAR,Coat Suit <>,1.0,2315.0,2315.0,2315.0,7456,1.0,1.0,Pack,Pack,PCS,0.0,False,C,1.0,False,Head Office,0.0
Season's 1973 ,30,Season's,GIRLS KIDS WEAR,Jeans-Top(set)<>,1.0,1165.0,1265.0,1165.0,1973,1.0,1.0,Pack,Pack,PCS,0.0,False,C,1.0,False,Head Office,0.0
Season's 934(AM) 16/18/20/22/24/26,22,Season's,GIRLS KIDS WEAR,TOP SKIRT <,1.0,800.0,800.0,800.0,934(AM),1.0,1.0,Pack,Pack,PCS,0.0,False,C,1.0,False,Head Office,0.0
Season's 934(AM) 16/18/20/22/24/26,24,Season's,GIRLS KIDS WEAR,TOP SKIRT <,1.0,825.0,825.0,825.0,934(AM),1.0,1.0,Pack,Pack,PCS,0.0,False,C,1.0,False,Head Office,0.0
Seema 7602 ,free,Seema,GIRLS WOOLEN,Cardigan<,1.0,985.0,985.0,985.0,7602,1.0,1.0,Pack,Pack,PCS,0.0,False,C,1.0,False,Head Office,0.0
Seema 7602 ,free,Seema,GIRLS WOOLEN,Cardigan<,1.0,1225.0,1225.0,1225.0,7602,1.0,1.0,Pack,Pack,PCS,0.0,False,C,1.0,False,Head Office,0.0
Seema 7623,free,Seema,GIRLS WOOLEN,Cardigan<,1.0,1220.0,1220.0,1220.0,7623,1.0,1.0,Pack,Pack,PCS,0.0,False,C,1.0,False,Head Office,0.0
Seema 7624 ,free,Seema,GIRLS WOOLEN,Cardigan<,1.0,1225.0,1225.0,1225.0,7624,1.0,1.0,Pack,Pack,PCS,0.0,False,C,1.0,False,Head Office,0.0
Seema 7624 ,free,Seema,GIRLS WOOLEN,Cardigan<,1.0,980.0,980.0,980.0,7624,1.0,1.0,Pack,Pack,PCS,0.0,False,C,1.0,False,Head Office,0.0
Seetaphal 2171 ,20,Seetaphal,GIRLS KIDS WEAR,Middy Frock<>,1.0,1730.0,1730.0,1730.0,2171,1.0,1.0,Pack,Pack,PCS,0.0,False,C,1.0,False,Head Office,0.0
Selfie 230 26/28/30/32/34/36/38/40,32,Selfie,BABA KIDS WEAR,JEANS,1.0,795.0,795.0,795.0,230,1.0,1.0,Pack,Pack,PCS,0.0,False,C,1.0,False,Head Office,0.0
Selfie 240 32/34/36/38/40,38,Selfie,BABA KIDS WEAR,JEANS,1.0,805.0,805.0,805.0,240,1.0,1.0,Pack,Pack,PCS,0.0,False,C,1.0,False,Head Office,0.0
seven 02 1425 ,40,Seven 02,GENTS WEAR,Lower<,1.0,615.0,615.0,615.0,1425,1.0,1.0,Pack,Pack,PCS,0.0,False,C,1.0,False,Head Office,0.0
seven 02 1425 ,44,Seven 02,GENTS WEAR,Lower<,1.0,615.0,615.0,615.0,1425,1.0,1.0,Pack,Pack,PCS,0.0,False,C,1.0,False,Head Office,0.0
SevenStich danim ,L,Sevenstich,GENTS WEAR,Lower-Denim <,1.0,995.0,995.0,995.0,danim,1.0,1.0,Pack,Pack,PCS,0.0,False,C,1.0,False,Head Office,0.0
SevenStich danim ,XXL,Sevenstich,GENTS WEAR,Lower-Denim <,5.0,995.0,995.0,4975.0,danim,5.0,5.0,Pack,Pack,PCS,0.0,False,C,1.0,False,Head Office,0.0
SevenStich danim ,XL,Sevenstich,GENTS WEAR,Lower-Denim <,1.0,995.0,995.0,995.0,danim,1.0,1.0,Pack,Pack,PCS,0.0,False,C,1.0,False,Head Office,0.0
SevenX Cotton(sg) ,30,Sevenx,GIRLS WEAR,Jeans-Hi-Waist <,1.0,720.0,720.0,720.0,Cotton(sg),1.0,1.0,Pack,Pack,PCS,0.0,False,C,1.0,False,Head Office,0.0
SGA 2244522 24/26/28/30/32/34,24,Sga,GIRLS KIDS WEAR,TOP<,1.0,610.0,610.0,610.0,2244522,1.0,1.0,Pack,Pack,PCS,0.0,False,C,1.0,False,Head Office,0.0
SGA 23 ,32,Sga,GIRLS WEAR,Jegging<,1.0,475.0,475.0,475.0,23,1.0,1.0,Pack,Pack,PCS,0.0,False,C,1.0,False,Head Office,0.0
SGA 24 28/30/32/34,34,Sga,GIRLS WEAR,JEANS,1.0,670.0,670.0,670.0,24,1.0,1.0,Pack,Pack,PCS,0.0,False,C,1.0,False,Head Office,0.0
Shadow 5193(gh) ,18,Shadow,BABA KIDS WEAR,Suit-Half -Denim <,1.0,435.0,435.0,435.0,5193(gh),1.0,1.0,Pack,Pack,PCS,0.0,False,C,1.0,False,Head Office,0.0
Shadow S-163(gh) ,0,Shadow,BABA KIDS WEAR,Suit-Full<,1.0,470.0,470.0,470.0,S-163(gh),1.0,1.0,Pack,Pack,PCS,0.0,False,C,1.0,False,Head Office,0.0
Shadow[GH] 12068 ,2,Shadow[gh],BABA KIDS WEAR,Suit-Half <,1.0,480.0,480.0,480.0,12068,1.0,1.0,Pack,Pack,PCS,0.0,False,C,1.0,False,Head Office,0.0
sharad 2219(SG) ,32,Sharad,GIRLS KIDS WEAR,JEANS<,1.0,650.0,650.0,650.0,2219(SG),1.0,1.0,Pack,Pack,PCS,0.0,False,C,1.0,False,Head Office,0.0
sharad 2219(SG) ,24,Sharad,GIRLS KIDS WEAR,JEANS<,1.0,570.0,570.0,570.0,2219(SG),1.0,1.0,Pack,Pack,PCS,0.0,False,C,1.0,False,Head Office,0.0
ShehzadaSai 113 ,40,Shehzadasai,GENTS WEAR,Kurta Pajama<,1.0,835.0,835.0,835.0,113,1.0,1.0,Pack,Pack,PCS,0.0,False,C,1.0,False,Head Office,0.0
ShehzadaSai 113 ,42,Shehzadasai,GENTS WEAR,Kurta Pajama<,1.0,835.0,835.0,835.0,113,1.0,1.0,Pack,Pack,PCS,0.0,False,C,1.0,False,Head Office,0.0
ShehzadaSai 501 ,34,Shehzadasai,GENTS WEAR,Modi-Jacket<>,1.0,1195.0,1195.0,1195.0,501,1.0,1.0,Pack,Pack,PCS,0.0,False,C,1.0,False,Head Office,0.0
ShehzadaSai 501 ,36,Shehzadasai,GENTS WEAR,Modi-Jacket<>,1.0,1195.0,1195.0,1195.0,501,1.0,1.0,Pack,Pack,PCS,0.0,False,C,1.0,False,Head Office,0.0
ShehzadaSai Bresstr.M ,34,Shehzadasai,GENTS WEAR,Modi-Jacket<>,1.0,1385.0,1385.0,1385.0,Bresstr.M,1.0,1.0,Pack,Pack,PCS,0.0,False,C,1.0,False,Head Office,0.0
ShehzadaSai I-Frenzy ,42,Shehzadasai,GENTS WEAR,Modi-Jacket<>,1.0,1780.0,1780.0,1780.0,I-Frenzy,1.0,1.0,Pack,Pack,PCS,0.0,False,C,1.0,False,Head Office,0.0
ShehzadaSai I-Frenzy ,38,Shehzadasai,GENTS WEAR,Modi-Jacket<>,1.0,1785.0,1785.0,1785.0,I-Frenzy,1.0,1.0,Pack,Pack,PCS,0.0,False,C,1.0,False,Head Office,0.0
ShehzadaSai J.7117.M ,38,Shehzadasai,GENTS WEAR,Modi-Jacket<>,1.0,1660.0,1660.0,1660.0,J.7117.M,1.0,1.0,Pack,Pack,PCS,0.0,False,C,1.0,False,Head Office,0.0
ShehzadaSai J-7117 ,38,Shehzadasai,GENTS WEAR,Modi-Jacket<>,1.0,1665.0,1665.0,1665.0,J-7117,1.0,1.0,Pack,Pack,PCS,0.0,False,C,1.0,False,Head Office,0.0
ShehzadaSai Japories ,44,Shehzadasai,GENTS WEAR,Modi-Jacket<>,1.0,1735.0,1735.0,1735.0,Japories,1.0,1.0,Pack,Pack,PCS,0.0,False,C,1.0,False,Head Office,0.0
ShehzadaSai K-Gini ,44,Shehzadasai,GENTS WEAR,Modi-Jacket<>,1.0,1565.0,1565.0,1565.0,K-Gini,1.0,1.0,Pack,Pack,PCS,0.0,False,C,1.0,False,Head Office,0.0
ShehzadaSai K-Gini ,42,Shehzadasai,GENTS WEAR,Modi-Jacket<>,1.0,1565.0,1565.0,1565.0,K-Gini,1.0,1.0,Pack,Pack,PCS,0.0,False,C,1.0,False,Head Office,0.0
ShehzadaSai K-Gini ,38,Shehzadasai,GENTS WEAR,Modi-Jacket<>,1.0,1565.0,1565.0,1565.0,K-Gini,1.0,1.0,Pack,Pack,PCS,0.0,False,C,1.0,False,Head Office,0.0
ShehzadaSai R-Sidwin ,38,Shehzadasai,GENTS WEAR,Modi-Jacket<>,1.0,1475.0,1475.0,1475.0,R-Sidwin,1.0,1.0,Pack,Pack,PCS,0.0,False,C,1.0,False,Head Office,0.0
Shine 004 ,26,Shine,GIRLS KIDS WEAR,TOP<,1.0,335.0,335.0,335.0,004,1.0,1.0,Pack,Pack,PCS,0.0,False,C,1.0,False,Head Office,0.0
Shine 004 ,22,Shine,GIRLS KIDS WEAR,TOP<,1.0,295.0,295.0,295.0,004,1.0,1.0,Pack,Pack,PCS,0.0,False,C,1.0,False,Head Office,0.0
Shine 339(AM) ,26,Shine,GIRLS KIDS WEAR,Frock<,1.0,600.0,800.0,600.0,339(AM),1.0,1.0,Pack,Pack,PCS,0.0,False,C,1.0,False,Head Office,0.0
Shine 339(AM) ,18,Shine,GIRLS KIDS WEAR,Frock<,1.0,520.0,720.0,520.0,339(AM),1.0,1.0,Pack,Pack,PCS,0.0,False,C,1.0,False,Head Office,0.0
Shine 339(AM) ,32,Shine,GIRLS KIDS WEAR,Frock<,1.0,660.0,860.0,660.0,339(AM),1.0,1.0,Pack,Pack,PCS,0.0,False,C,1.0,False,Head Office,0.0
Shiny girl 1080(VH) 16/18/20/22,18,Shiny girl,GIRLS KIDS WEAR,Jump Suit,1.0,500.0,500.0,500.0,1080(VH),1.0,1.0,Pack,Pack,PCS,0.0,False,C,1.0,False,Head Office,0.0
ShriRamGwa modyva,free,Shriramgwa,GIRLS WOOLEN,Cardigan<,1.0,890.0,890.0,890.0,modyva,1.0,1.0,Pack,Pack,PCS,0.0,False,C,1.0,False,Head Office,0.0
Siddhi C70 ,24,Siddhi,Baba Woolen Wear,Woolen Suit<,1.0,585.0,585.0,585.0,C70,1.0,1.0,Pack,Pack,PCS,0.0,False,C,1.0,False,Head Office,0.0
Signature 11754 38/40,38,Signature,GENTS WEAR,Shirt-Full<,1.0,1199.0,1199.0,1199.0,11754,1.0,1.0,Pack,Pack,PCS,0.0,False,C,1.0,False,Head Office,0.0
Signature 11774 38/40,42,Signature,GENTS WEAR,Shirt-Full<,1.0,1199.0,1199.0,1199.0,11774,1.0,1.0,Pack,Pack,PCS,0.0,False,C,1.0,False,Head Office,0.0
Signature 13531 38/40/42,42,Signature,GENTS WEAR,Shirt-Full<,1.0,1299.0,1299.0,1299.0,13531,1.0,1.0,Pack,Pack,PCS,0.0,False,C,1.0,False,Head Office,0.0
Signature 13552 ,38,Signature,GENTS WEAR,Shirt-Full<,1.0,895.0,1299.0,895.0,13552,1.0,1.0,Pack,Pack,PCS,0.0,False,C,1.0,False,Head Office,0.0
Signet Plus BC979 ,34,Signet plus,BABA KIDS WEAR,Blazer<,1.0,1325.0,1525.0,1325.0,BC979,1.0,1.0,Pack,Pack,PCS,0.0,False,C,1.0,False,Head Office,0.0
Signet Plus BC979 ,30,Signet plus,BABA KIDS WEAR,Blazer<,1.0,1225.0,1425.0,1225.0,BC979,1.0,1.0,Pack,Pack,PCS,0.0,False,C,1.0,False,Head Office,0.0
SilverOak 1677 ,3,Silveroak,BABA KIDS WEAR,Suit+Jacket  >,1.0,1835.0,2035.0,1835.0,1677,1.0,1.0,Pack,Pack,PCS,0.0,False,C,1.0,False,Head Office,0.0
SilverOak 1677 ,2,Silveroak,BABA KIDS WEAR,Suit+Jacket  >,1.0,1785.0,1985.0,1785.0,1677,1.0,1.0,Pack,Pack,PCS,0.0,False,C,1.0,False,Head Office,0.0
SilverOak 1677 ,5,Silveroak,BABA KIDS WEAR,Suit+Jacket  >,1.0,1905.0,2105.0,1905.0,1677,1.0,1.0,Pack,Pack,PCS,0.0,False,C,1.0,False,Head Office,0.0
SilverOak 1677 ,1,Silveroak,BABA KIDS WEAR,Suit+Jacket  >,1.0,1745.0,1945.0,1745.0,1677,1.0,1.0,Pack,Pack,PCS,0.0,False,C,1.0,False,Head Office,0.0
SilverOak 1678 ,5,Silveroak,BABA KIDS WEAR,Suit+Jacket  >,1.0,1815.0,2015.0,1815.0,1678,1.0,1.0,Pack,Pack,PCS,0.0,False,C,1.0,False,Head Office,0.0
SilverOak 1678 ,4,Silveroak,BABA KIDS WEAR,Suit+Jacket  >,1.0,1775.0,1975.0,1775.0,1678,1.0,1.0,Pack,Pack,PCS,0.0,False,C,1.0,False,Head Office,0.0
SilverOak 1678 ,1,Silveroak,BABA KIDS WEAR,Suit+Jacket  >,1.0,1655.0,1855.0,1655.0,1678,1.0,1.0,Pack,Pack,PCS,0.0,False,C,1.0,False,Head Office,0.0
SilverOak 1678 ,0,Silveroak,BABA KIDS WEAR,Suit+Jacket  >,1.0,1615.0,1815.0,1615.0,1678,1.0,1.0,Pack,Pack,PCS,0.0,False,C,1.0,False,Head Office,0.0
SilverOak 1678 ,3,Silveroak,BABA KIDS WEAR,Suit+Jacket  >,1.0,1735.0,1935.0,1735.0,1678,1.0,1.0,Pack,Pack,PCS,0.0,False,C,1.0,False,Head Office,0.0
SilverOak 1678 ,2,Silveroak,BABA KIDS WEAR,Suit+Jacket  >,1.0,1695.0,1895.0,1695.0,1678,1.0,1.0,Pack,Pack,PCS,0.0,False,C,1.0,False,Head Office,0.0
SilverOak 3090 ,1,Silveroak,BABA KIDS WEAR,Coat Suit <>,1.0,1760.0,1760.0,1760.0,3090,1.0,1.0,Pack,Pack,PCS,0.0,False,C,1.0,False,Head Office,0.0
SilverOak 3090 ,7,Silveroak,BABA KIDS WEAR,Coat Suit <>,1.0,2360.0,2360.0,2360.0,3090,1.0,1.0,Pack,Pack,PCS,0.0,False,C,1.0,False,Head Office,0.0
SilverOak 3090 ,9,Silveroak,BABA KIDS WEAR,Coat Suit <>,1.0,2560.0,2560.0,2560.0,3090,1.0,1.0,Pack,Pack,PCS,0.0,False,C,1.0,False,Head Office,0.0
SilverOak 3090 ,14,Silveroak,BABA KIDS WEAR,Coat Suit <>,1.0,2760.0,2760.0,2760.0,3090,1.0,1.0,Pack,Pack,PCS,0.0,False,C,1.0,False,Head Office,0.0
SilverOak 3090 ,6,Silveroak,BABA KIDS WEAR,Coat Suit <>,1.0,2260.0,2260.0,2260.0,3090,1.0,1.0,Pack,Pack,PCS,0.0,False,C,1.0,False,Head Office,0.0
SilverOak 3090 ,2,Silveroak,BABA KIDS WEAR,Coat Suit <>,1.0,1860.0,1860.0,1860.0,3090,1.0,1.0,Pack,Pack,PCS,0.0,False,C,1.0,False,Head Office,0.0
SilverOak 4004 ,6,Silveroak,BABA KIDS WEAR,Coat Suit <>,1.0,2195.0,2195.0,2195.0,4004,1.0,1.0,Pack,Pack,PCS,0.0,False,C,1.0,False,Head Office,0.0
SilverOak 4066 ,6,Silveroak,BABA KIDS WEAR,Coat Suit <>,1.0,2295.0,2295.0,2295.0,4066,1.0,1.0,Pack,Pack,PCS,0.0,False,C,1.0,False,Head Office,0.0
SilverOak 4121(se) ,6,Silveroak,BABA KIDS WEAR,Coat Suit <>,1.0,2130.0,2130.0,2130.0,4121(se),1.0,1.0,Pack,Pack,PCS,0.0,False,C,1.0,False,Head Office,0.0
SilverOak 4121(se) ,8,Silveroak,BABA KIDS WEAR,Coat Suit <>,1.0,2330.0,2330.0,2330.0,4121(se),1.0,1.0,Pack,Pack,PCS,0.0,False,C,1.0,False,Head Office,0.0
SilverOak 4121(se) ,7,Silveroak,BABA KIDS WEAR,Coat Suit <>,1.0,2230.0,2230.0,2230.0,4121(se),1.0,1.0,Pack,Pack,PCS,0.0,False,C,1.0,False,Head Office,0.0
SilverOak 4121(se) ,9,Silveroak,BABA KIDS WEAR,Coat Suit <>,1.0,2430.0,2430.0,2430.0,4121(se),1.0,1.0,Pack,Pack,PCS,0.0,False,C,1.0,False,Head Office,0.0
SilverOak 4227 ,9,Silveroak,BABA KIDS WEAR,Coat-Suit >,1.0,2965.0,3215.0,2965.0,4227,1.0,1.0,Pack,Pack,PCS,0.0,False,C,1.0,False,Head Office,0.0
SilverOak 4227 ,5,Silveroak,BABA KIDS WEAR,Coat-Suit >,1.0,2565.0,2815.0,2565.0,4227,1.0,1.0,Pack,Pack,PCS,0.0,False,C,1.0,False,Head Office,0.0
SilverOak 4227 ,12,Silveroak,BABA KIDS WEAR,Coat-Suit >,1.0,3165.0,3415.0,3165.0,4227,1.0,1.0,Pack,Pack,PCS,0.0,False,C,1.0,False,Head Office,0.0
SilverOak 4227 ,14,Silveroak,BABA KIDS WEAR,Coat-Suit >,1.0,3265.0,3515.0,3265.0,4227,1.0,1.0,Pack,Pack,PCS,0.0,False,C,1.0,False,Head Office,0.0
SilverOak 4227 ,1,Silveroak,BABA KIDS WEAR,Coat-Suit >,1.0,2165.0,2415.0,2165.0,4227,1.0,1.0,Pack,Pack,PCS,0.0,False,C,1.0,False,Head Office,0.0
SilverOak 4227 ,6,Silveroak,BABA KIDS WEAR,Coat-Suit >,1.0,2665.0,2915.0,2665.0,4227,1.0,1.0,Pack,Pack,PCS,0.0,False,C,1.0,False,Head Office,0.0
SilverOak 4275 ,10,Silveroak,BABA KIDS WEAR,Coat-Suit >,1.0,2755.0,2995.0,2755.0,4275,1.0,1.0,Pack,Pack,PCS,0.0,False,C,1.0,False,Head Office,0.0
SilverOak 4275 ,7,Silveroak,BABA KIDS WEAR,Coat-Suit >,1.0,2455.0,2695.0,2455.0,4275,1.0,1.0,Pack,Pack,PCS,0.0,False,C,1.0,False,Head Office,0.0
SilverOak 4275 ,14,Silveroak,BABA KIDS WEAR,Coat-Suit >,1.0,2955.0,3195.0,2955.0,4275,1.0,1.0,Pack,Pack,PCS,0.0,False,C,1.0,False,Head Office,0.0
SilverOak 5161 ,4,Silveroak,BABA KIDS WEAR,Jodhpuri Suit >,1.0,2615.0,2915.0,2615.0,5161,1.0,1.0,Pack,Pack,PCS,0.0,False,C,1.0,False,Head Office,0.0
SilverOak 5161 ,6,Silveroak,BABA KIDS WEAR,Jodhpuri Suit >,1.0,2865.0,3165.0,2865.0,5161,1.0,1.0,Pack,Pack,PCS,0.0,False,C,1.0,False,Head Office,0.0
SilverOak 5161 ,1,Silveroak,BABA KIDS WEAR,Jodhpuri Suit >,1.0,2315.0,2615.0,2315.0,5161,1.0,1.0,Pack,Pack,PCS,0.0,False,C,1.0,False,Head Office,0.0
SilverOak 5161 ,0,Silveroak,BABA KIDS WEAR,Jodhpuri Suit >,1.0,2215.0,2515.0,2215.0,5161,1.0,1.0,Pack,Pack,PCS,0.0,False,C,1.0,False,Head Office,0.0
SilverOak 5161 ,12,Silveroak,BABA KIDS WEAR,Jodhpuri Suit >,1.0,3165.0,3465.0,3165.0,5161,1.0,1.0,Pack,Pack,PCS,0.0,False,C,1.0,False,Head Office,0.0
SilverOak 5161 ,3,Silveroak,BABA KIDS WEAR,Jodhpuri Suit >,1.0,2515.0,2815.0,2515.0,5161,1.0,1.0,Pack,Pack,PCS,0.0,False,C,1.0,False,Head Office,0.0
SilverOak 5161 ,8,Silveroak,BABA KIDS WEAR,Jodhpuri Suit >,1.0,2965.0,3265.0,2965.0,5161,1.0,1.0,Pack,Pack,PCS,0.0,False,C,1.0,False,Head Office,0.0
SilverOak 5161 ,2,Silveroak,BABA KIDS WEAR,Jodhpuri Suit >,1.0,2415.0,2715.0,2415.0,5161,1.0,1.0,Pack,Pack,PCS,0.0,False,C,1.0,False,Head Office,0.0
SilverOak 5161 ,5,Silveroak,BABA KIDS WEAR,Jodhpuri Suit >,1.0,2765.0,3065.0,2765.0,5161,1.0,1.0,Pack,Pack,PCS,0.0,False,C,1.0,False,Head Office,0.0
SilverOak 5161 ,10,Silveroak,BABA KIDS WEAR,Jodhpuri Suit >,1.0,3065.0,3365.0,3065.0,5161,1.0,1.0,Pack,Pack,PCS,0.0,False,C,1.0,False,Head Office,0.0
SilverOak 5202 ,3,Silveroak,BABA KIDS WEAR,Jodhpuri Suit >,1.0,2310.0,2610.0,2310.0,5202,1.0,1.0,Pack,Pack,PCS,0.0,False,C,1.0,False,Head Office,0.0
SilverOak 5202 ,1,Silveroak,BABA KIDS WEAR,Jodhpuri Suit >,1.0,2110.0,2410.0,2110.0,5202,1.0,1.0,Pack,Pack,PCS,0.0,False,C,1.0,False,Head Office,0.0
SilverOak 5202 ,12,Silveroak,BABA KIDS WEAR,Jodhpuri Suit >,1.0,2960.0,3260.0,2960.0,5202,1.0,1.0,Pack,Pack,PCS,0.0,False,C,1.0,False,Head Office,0.0
SilverOak 5202 ,2,Silveroak,BABA KIDS WEAR,Jodhpuri Suit >,1.0,2210.0,2510.0,2210.0,5202,1.0,1.0,Pack,Pack,PCS,0.0,False,C,1.0,False,Head Office,0.0
SilverOak 5202 ,5,Silveroak,BABA KIDS WEAR,Jodhpuri Suit >,1.0,2510.0,2810.0,2510.0,5202,1.0,1.0,Pack,Pack,PCS,0.0,False,C,1.0,False,Head Office,0.0
SilverOak 5202 ,4,Silveroak,BABA KIDS WEAR,Jodhpuri Suit >,1.0,2410.0,2710.0,2410.0,5202,1.0,1.0,Pack,Pack,PCS,0.0,False,C,1.0,False,Head Office,0.0
SilverOak 5202 ,6,Silveroak,BABA KIDS WEAR,Jodhpuri Suit >,1.0,2660.0,2960.0,2660.0,5202,1.0,1.0,Pack,Pack,PCS,0.0,False,C,1.0,False,Head Office,0.0
SilverOak 5202 ,14,Silveroak,BABA KIDS WEAR,Jodhpuri Suit >,1.0,3060.0,3360.0,3060.0,5202,1.0,1.0,Pack,Pack,PCS,0.0,False,C,1.0,False,Head Office,0.0
SilverOak 5202 ,8,Silveroak,BABA KIDS WEAR,Jodhpuri Suit >,1.0,2760.0,3060.0,2760.0,5202,1.0,1.0,Pack,Pack,PCS,0.0,False,C,1.0,False,Head Office,0.0
SilverPalm 1212(aj) ,20,Silverpalm,Baby Woolen Wear,Woolen-Set<,1.0,1040.0,1040.0,1040.0,1212(aj),1.0,1.0,Pack,Pack,PCS,0.0,False,C,1.0,False,Head Office,0.0
SilverPalm 1213(AJ) ,16,Silverpalm,Baby Woolen Wear,Woolen-Set<>,1.0,1175.0,1175.0,1175.0,1213(AJ),1.0,1.0,Pack,Pack,PCS,0.0,False,C,1.0,False,Head Office,0.0
Simply 5176(sv) ,16,Simply,GIRLS KIDS WEAR,Frock-Hosiery <,1.0,130.0,130.0,130.0,5176(sv),1.0,1.0,Pack,Pack,PCS,0.0,False,C,1.0,False,Head Office,0.0
Siya 1438 ,30,Siya,GIRLS KIDS WEAR,Top-T-Shirt <,1.0,245.0,245.0,245.0,1438,1.0,1.0,Pack,Pack,PCS,0.0,False,C,1.0,False,Head Office,0.0
Siya 1471 ,20,Siya,GIRLS KIDS WEAR,Frock-Hosiery <,1.0,305.0,305.0,305.0,1471,1.0,1.0,Pack,Pack,PCS,0.0,False,C,1.0,False,Head Office,0.0
Siya 1471 ,22,Siya,GIRLS KIDS WEAR,Frock-Hosiery <,1.0,315.0,315.0,315.0,1471,1.0,1.0,Pack,Pack,PCS,0.0,False,C,1.0,False,Head Office,0.0
Siya 1492 ,22,Siya,Baby Woolen Wear,Lower<,1.0,285.0,285.0,285.0,1492,1.0,1.0,Pack,Pack,PCS,0.0,False,C,1.0,False,Head Office,0.0
Siya 1492 ,20,Siya,Baby Woolen Wear,Lower<,2.0,275.0,275.0,550.0,1492,2.0,2.0,Pack,Pack,PCS,0.0,False,C,1.0,False,Head Office,0.0
Siya 1492 ,24,Siya,Baby Woolen Wear,Lower<,1.0,295.0,295.0,295.0,1492,1.0,1.0,Pack,Pack,PCS,0.0,False,C,1.0,False,Head Office,0.0
Siya 1494 ,26,Siya,GIRLS KIDS WEAR,Top-Full<,1.0,330.0,330.0,330.0,1494,1.0,1.0,Pack,Pack,PCS,0.0,False,C,1.0,False,Head Office,0.0
Siya 1494 ,30,Siya,GIRLS KIDS WEAR,Top-Full<,1.0,340.0,340.0,340.0,1494,1.0,1.0,Pack,Pack,PCS,0.0,False,C,1.0,False,Head Office,0.0
Siya 1495 ,28,Siya,Baby Woolen Wear,Suede P/O<,1.0,395.0,395.0,395.0,1495,1.0,1.0,Pack,Pack,PCS,0.0,False,C,1.0,False,Head Office,0.0
Siya 1497 ,16,Siya,GIRLS KIDS WEAR,Top-Full<,2.0,270.0,270.0,540.0,1497,2.0,2.0,Pack,Pack,PCS,0.0,False,C,1.0,False,Head Office,0.0
Siya 1497 ,14,Siya,GIRLS KIDS WEAR,Top-Full<,1.0,260.0,260.0,260.0,1497,1.0,1.0,Pack,Pack,PCS,0.0,False,C,1.0,False,Head Office,0.0
Siya 1498 ,16,Siya,GIRLS KIDS WEAR,Top-Full<,1.0,315.0,315.0,315.0,1498,1.0,1.0,Pack,Pack,PCS,0.0,False,C,1.0,False,Head Office,0.0
Siya 1499 ,26,Siya,GIRLS KIDS WEAR,Top-Full<,1.0,235.0,235.0,235.0,1499,1.0,1.0,Pack,Pack,PCS,0.0,False,C,1.0,False,Head Office,0.0
